GameID,GameVersion,BlueSideWin,BlueTopName,BlueTopSide,BlueTopRank,BlueTopDivision,BlueTopRole,BlueTopChampID,BlueTopWinrate,BlueTopWinStreak,BlueJungleName,BlueJungleSide,BlueJungleRank,BlueJungleDivision,BlueJungleRole,BlueJungleChampID,BlueJungleWinrate,BlueJungleWinStreak,BlueMidName,BlueMidSide,BlueMidRank,BlueMidDivision,BlueMidRole,BlueMidChampID,BlueMidWinrate,BlueMidWinStreak,BlueADCName,BlueADCSide,BlueADCRank,BlueADCDivision,BlueADCRole,BlueADCChampID,BlueADCWinrate,BlueADCWinStreak,BlueSupportName,BlueSupportSide,BlueSupportRank,BlueSupportDivision,BlueSupportRole,BlueSupportChampID,BlueSupportWinrate,BlueSupportWinStreak,RedTopName,RedTopSide,RedTopRank,RedTopDivision,RedTopRole,RedTopChampID,RedTopWinrate,RedTopWinStreak,RedJungleName,RedJungleSide,RedJungleRank,RedJungleDivision,RedJungleRole,RedJungleChampID,RedJungleWinrate,RedJungleWinStreak,RedMidName,RedMidSide,RedMidRank,RedMidDivision,RedMidRole,RedMidChampID,RedMidWinrate,RedMidWinStreak,RedADCName,RedADCSide,RedADCRank,RedADCDivision,RedADCRole,RedADCChampID,RedADCWinrate,RedADCWinStreak,RedSupportName,RedSupportSide,RedSupportRank,RedSupportDivision,RedSupportRole,RedSupportChampID,RedSupportWinrate,RedSupportWinStreak
CIwPbX19FDeIeKJSXjR3_wDKWBZbECZAz14sNl2vN_k=,14.22.633.1362,True,SoncaHK#NA1,BLUE,BRONZE,3,TOP,27,51.68,False,WixenKings#NA1,BLUE,BRONZE,4,JUNGLE,102,50.0,False,Minions#Zach,BLUE,BRONZE,4,MID,203,36.73,False,FillTheThrill#NA1,BLUE,BRONZE,2,ADC,21,50.0,False,PrincessTenna#Prncs,BLUE,BRONZE,4,SUPPORT,518,54.17,False,CheezItz#42069,RED,BRONZE,3,TOP,86,46.07,False,The Manager#Horde,RED,BRONZE,4,JUNGLE,72,46.72,False,graydog11#1079,RED,BRONZE,3,MID,105,46.26,False,deputysqueral1#NA1,RED,UNRANKED,0,ADC,51,0,False,Dixie normous#ABC,RED,BRONZE,4,SUPPORT,235,44.19,False
CIwPbX19FDcfK4I2Vfl6HS6J0yQm_qhAdpuqkRcOcsA=,14.22.633.1362,True,Promopy53#Oscar,BLUE,BRONZE,4,TOP,36,44.44,True,cruellyfast#NA1,BLUE,BRONZE,4,JUNGLE,234,55.05,False,焼きそば#5489,BLUE,IRON,2,MID,134,54.55,True,Lucilius#0000,BLUE,BRONZE,4,ADC,21,46.39,False,Nagaïna#NA1,BLUE,BRONZE,3,SUPPORT,25,49.15,True,The Manager#Horde,RED,BRONZE,4,TOP,17,46.72,False,JediMassah#NA1,RED,IRON,1,JUNGLE,32,49.56,False,ChadwickD#NA1,RED,BRONZE,4,MID,161,51.19,False,Fortikai#Rat,RED,UNRANKED,0,ADC,11,50.0,False,AngelPlays#NA1,RED,BRONZE,4,SUPPORT,126,49.49,False
CIwPbX19FDdULM5xNdDBhJmCeYTbzpjdDJ11z2FqWD0=,14.22.633.1362,False,The Manager#Horde,BLUE,BRONZE,4,TOP,799,46.72,False,WeLuvPanda#6367,BLUE,BRONZE,4,JUNGLE,102,49.02,False,CaAWL2#NA1,BLUE,BRONZE,4,MID,103,48.13,False,ColPr#NA1,BLUE,BRONZE,4,ADC,21,49.5,False,LEETEN#TORT,BLUE,IRON,1,SUPPORT,142,50.0,False,vvesy#00001,RED,UNRANKED,0,TOP,420,69.23,True,DukeOChutney#NA1,RED,BRONZE,3,JUNGLE,104,48.04,False,Zenith#3822,RED,BRONZE,3,MID,45,52.78,True,ferraristore#NA1,RED,BRONZE,4,ADC,523,52.78,True,IE IP II C#NA1,RED,BRONZE,4,SUPPORT,34,58.46,False
CIwPbX19FDee8Tfq7fUBgsPf4AgKAIfogpUSGY8I_x4=,14.22.633.1362,True,Derplenberg#NA1,BLUE,IRON,1,TOP,54,44.96,True,huzed#NA1,BLUE,IRON,2,JUNGLE,20,44.44,False,tw4twaffle#3003,BLUE,IRON,1,MID,105,50.0,False,reni#0102,BLUE,IRON,2,ADC,51,53.12,False,buterfliiies#NA1,BLUE,IRON,2,SUPPORT,99,48.57,False,The Manager#Horde,RED,BRONZE,4,TOP,893,46.72,False,Mooker 101#Bl00d,RED,IRON,2,JUNGLE,517,52.94,False,ScuffedCharger#NA1,RED,IRON,4,MID,238,40.0,False,LUKESKYWALKERorz#3114,RED,IRON,2,ADC,18,45.41,False,tobescosauce#ZOFGK,RED,IRON,2,SUPPORT,57,56.41,False
CIwPbX19FDdGN9Z83z4Lyg4YSDqLZC3le1t0RONQhbM=,14.22.635.4945,True,Draco#WRLD,BLUE,BRONZE,1,TOP,82,37.25,False,PatitoJuan#NA1,BLUE,BRONZE,2,JUNGLE,104,77.78,True,Heisenberg#4711,BLUE,BRONZE,1,MID,112,47.8,False,nikkyg1#NA1,BLUE,IRON,1,ADC,498,37.25,False,Aetheus#NA1,BLUE,SILVER,2,SUPPORT,201,45.83,False,BumBlaster#420,RED,BRONZE,1,TOP,19,50.0,True,LoonCyborg#NA1,RED,BRONZE,2,JUNGLE,233,44.44,False,Phantom#G381,RED,BRONZE,1,MID,910,37.25,False,Resh#1111,RED,GOLD,4,ADC,222,47.62,False,Darkaaaaa#1800,RED,UNRANKED,0,SUPPORT,12,0,False
CIwPbX19FDcMOkw9mfjmNn0d8G_q2eijtfsRL4q-Gd0=,14.22.635.4945,True,SigmaMaleRiddler#NA1,BLUE,SILVER,4,TOP,75,56.2,False,will#reyn,BLUE,SILVER,4,JUNGLE,234,48.91,False,Veevee#Ship,BLUE,BRONZE,2,MID,69,45.0,True,chancekush#Metal,BLUE,SILVER,4,ADC,81,40.48,True,Due#sit,BLUE,SILVER,4,SUPPORT,99,48.89,False,Rowiidow#NA1,RED,SILVER,4,TOP,266,48.08,False,nikkyg1#NA1,RED,IRON,1,JUNGLE,203,37.25,False,joleebindooo#NA1,RED,SILVER,4,MID,84,39.39,False,Aetheus#NA1,RED,SILVER,2,ADC,202,45.83,False,goldstaraward#0407,RED,SILVER,4,SUPPORT,143,52.76,False
CIwPbX19FDe7kADtOqEkFHFeS3c9OlWrAcxyxS5-cio=,14.22.635.4945,True,Masauwu#NA1,BLUE,IRON,4,TOP,36,43.67,False,Observate#NA1,BLUE,UNRANKED,0,JUNGLE,9,50.0,True,lateaugust#NA1,BLUE,IRON,1,MID,45,49.45,False,Orochihameha#NA1,BLUE,BRONZE,1,ADC,145,48.31,True,nikkyg1#NA1,BLUE,IRON,1,SUPPORT,497,37.25,False,GWings88#7808,RED,IRON,3,TOP,3,44.44,False,PhantymmTTV#9854,RED,IRON,2,JUNGLE,234,44.44,False,Nightshade05#NA1,RED,BRONZE,4,MID,99,57.35,True,Skykaos#8074,RED,UNRANKED,0,ADC,51,0,False,BudgetShroud23#3127,RED,IRON,3,SUPPORT,147,60.0,False
CIwPbX19FDdemXfdgg3GJ-RyjZz0uDNkUHZ32QOe0Ww=,14.22.635.4945,False,Wiizzle9k#NA1,BLUE,IRON,2,TOP,83,0,False,Goodra#OhNo,BLUE,BRONZE,4,JUNGLE,72,42.31,False,John Pork#4real,BLUE,IRON,3,MID,99,12.5,False,deep#ben,BLUE,BRONZE,3,ADC,51,52.31,False,IchigoatKurosaki#001,BLUE,BRONZE,4,SUPPORT,45,12.5,False,reïd#wa ge,RED,IRON,1,TOP,86,40.32,False,bheemapandav#NA1,RED,IRON,2,JUNGLE,48,45.16,False,Lucien#mug,RED,IRON,2,MID,777,53.85,False,JipidyDoo#NA1,RED,BRONZE,4,ADC,222,54.95,True,nikkyg1#NA1,RED,IRON,1,SUPPORT,111,37.25,False
CIwPbX19FDc0vSa8vqqUSI7A8LCXmQPXSmMjKU-RdAY=,14.22.635.4945,True,XXXfeedtacion#NA1,BLUE,IRON,4,TOP,85,55.56,False,nikkyg1#NA1,BLUE,IRON,1,JUNGLE,203,37.25,False,kingdanny1#NA1,BLUE,BRONZE,4,MID,711,50.0,False,venom2173#NA1,BLUE,IRON,2,ADC,12,50.0,False,BigBoyTimThe1st#NA1,BLUE,BRONZE,4,SUPPORT,53,75.0,False,LUIGIS PUBE#1109,RED,BRONZE,4,TOP,33,50.0,False,Macabies#3132,RED,IRON,3,JUNGLE,233,50.0,False,lonelynumberone#7794,RED,UNRANKED,0,MID,45,37.5,False,بشوره#شامي,RED,IRON,4,ADC,51,40.12,False,KingAguis#NA1,RED,IRON,1,SUPPORT,3,48.48,False
CIwPbX19FDdhTb3hmpk5JYs2yCR285dAejIPS_GFpcE=,14.22.635.4945,True,amger issues sry#soSry,BLUE,BRONZE,4,TOP,39,49.42,False,nikkyg1#NA1,BLUE,IRON,1,JUNGLE,203,37.25,False,zula#float,BLUE,IRON,1,MID,105,48.15,False,Shadow#GØD,BLUE,IRON,1,ADC,360,50.0,False,Desired Guardian#NA1,BLUE,IRON,1,SUPPORT,99,52.63,False,JetLi2008#NA1,RED,IRON,2,TOP,777,45.0,False,LeoNim#117,RED,IRON,1,JUNGLE,245,49.31,False,sagunto#NA1,RED,BRONZE,4,MID,45,50.0,False,sorryitwasntme#5222,RED,BRONZE,4,ADC,145,47.42,False,TheSendingUnit#NA1,RED,IRON,2,SUPPORT,111,52.75,False
CIwPbX19FDdQxakB0WuY085FU547MQrRcSHnVj4KEIU=,14.22.635.4945,False,1001STAXXX#5919,BLUE,IRON,3,TOP,85,50.0,True,nikkyg1#NA1,BLUE,IRON,1,JUNGLE,203,37.25,False,ImaRoll#NA1,BLUE,BRONZE,4,MID,777,38.78,False,Patrio7s#4417,BLUE,BRONZE,4,ADC,360,49.66,True,shamwise23#NA1,BLUE,UNRANKED,0,SUPPORT,9,50.0,False,KDAlex#ecco,RED,IRON,2,TOP,875,16.67,True,nexo#5408,RED,BRONZE,4,JUNGLE,887,46.97,False,dawson#haha,RED,IRON,1,MID,166,45.45,False,Pierce2340#9261,RED,IRON,2,ADC,21,50.0,False,Clem Fandango#NABOT,RED,BRONZE,4,SUPPORT,12,56.52,False
CIwPbX19FDfiN7rMST8wPHuJegBNyhtmwznds2xFvkA=,14.22.635.4945,False,Trizzly#titan,BLUE,BRONZE,2,TOP,122,46.15,False,BdWarHammer#9600,BLUE,BRONZE,4,JUNGLE,136,50.36,False,Pico con feet#1394,BLUE,IRON,1,MID,112,17.39,False,PrisonMike#Mikey,BLUE,UNRANKED,0,ADC,81,55.56,False,JohnnyRK#NA1,BLUE,UNRANKED,0,SUPPORT,412,50.0,False,Allblue#6927,RED,BRONZE,2,TOP,420,52.0,True,nikkyg1#NA1,RED,IRON,1,JUNGLE,203,37.25,False,Ra1n TheCodeR#NA1,RED,UNRANKED,0,MID,711,0,False,ZEN FENIX#pog,RED,BRONZE,4,ADC,901,37.5,False,chickenkingking#NA1,RED,IRON,3,SUPPORT,111,51.02,False
CIwPbX19FDcaMYMSgBvLoCgqBWii6ARvl1Ah7Raw3qw=,14.22.635.4945,False,LazyPanda#asian,BLUE,IRON,2,TOP,36,55.84,False,mysteryprostate#5050,BLUE,BRONZE,4,JUNGLE,32,80.0,False,Noodle#Dood,BLUE,IRON,1,MID,103,47.46,False,Awesmon#NA1,BLUE,IRON,3,ADC,901,54.37,False,gaycrow89#1989,BLUE,IRON,3,SUPPORT,99,44.44,False,ｅｌｏｈｉｍ#D00M,RED,IRON,4,TOP,268,41.46,False,nikkyg1#NA1,RED,IRON,1,JUNGLE,203,37.25,False,Chronic#Sad11,RED,BRONZE,3,MID,777,47.46,False,neclif#NA1,RED,BRONZE,4,ADC,429,57.89,True,TrueCrisis#JB3,RED,IRON,4,SUPPORT,111,46.67,True
CIwPbX19FDfn5NpjBbgOYZmFloQmJnmYx2RZOnpHYj8=,14.22.635.4945,True,Sc0rpionSlayer#28000,BLUE,IRON,3,TOP,82,44.93,False,nikkyg1#NA1,BLUE,IRON,1,JUNGLE,203,37.25,False,Gmgkelvoo#bad,BLUE,IRON,1,MID,777,49.78,False,Bao#5678,BLUE,IRON,2,ADC,99,49.47,False,LeonRyujin#NA1,BLUE,IRON,2,SUPPORT,412,48.28,True,crushedskullz#NA1,RED,IRON,2,TOP,901,50.85,False,Beretta1301 #NA1,RED,IRON,2,JUNGLE,75,50.0,False,meeow#kitty,RED,IRON,4,MID,131,40.74,False,JaffaJake#NA1,RED,IRON,1,ADC,96,47.06,True,o00o  O O  o00o#NA1,RED,IRON,3,SUPPORT,63,69.23,False
CIwPbX19FDcVhHKzlzbSaV5ua-c2daIb7fRqKH44cr8=,14.22.635.4945,True,chitchman#NA1,BLUE,BRONZE,2,TOP,27,54.69,False,SoloBubbles#NA1,BLUE,BRONZE,2,JUNGLE,60,41.18,True,h0sea#NA1,BLUE,BRONZE,2,MID,799,51.72,False,SwordOf1000Truth#NA1,BLUE,SILVER,3,ADC,74,61.54,False,slslslslslslslp#NA1,BLUE,BRONZE,4,SUPPORT,143,54.35,False,WhatIsSound#NA1,RED,BRONZE,2,TOP,106,47.79,False,swagpatty33#NA1,RED,IRON,3,JUNGLE,20,46.15,False,dog#97150,RED,SILVER,2,MID,131,51.72,False,Ted Bùndy#NA1,RED,BRONZE,1,ADC,145,32.61,False,MichaelScarn709#NA1,RED,BRONZE,2,SUPPORT,910,52.9,True
CIwPbX19FDcbv_B9h1HWBo26x_xHIkfwDIxz02ygHgI=,14.22.635.4945,True,Peazed#Wood,BLUE,BRONZE,1,TOP,50,50.55,False,Cast3r#3333,BLUE,BRONZE,2,JUNGLE,254,54.87,False,i h8 this game#sadge,BLUE,BRONZE,1,MID,23,44.55,False,blueguy1001#NA1,BLUE,BRONZE,1,ADC,81,52.7,False,ƒartbox#NA1,BLUE,BRONZE,2,SUPPORT,147,67.57,True,John Dyyrr#007,RED,BRONZE,1,TOP,223,30.77,False,SwordOf1000Truth#NA1,RED,SILVER,3,JUNGLE,9,61.54,False,flunitrazepam#zzzzz,RED,BRONZE,1,MID,10,49.6,False,salamikami#NA1,RED,BRONZE,3,ADC,51,40.0,False,slslslslslslslp#NA1,RED,BRONZE,4,SUPPORT,143,54.35,False
CIwPbX19FDcsDxQZML684LR57sB6OkoXtQG00wpSj7A=,14.22.635.4945,False,Enjoytheview#NA1,BLUE,BRONZE,2,TOP,875,56.67,False,SwordOf1000Truth#NA1,BLUE,SILVER,3,JUNGLE,35,61.54,False,slslslslslslslp#NA1,BLUE,BRONZE,4,MID,90,54.35,False,Tomkiller#TKILL,BLUE,BRONZE,2,ADC,51,44.0,False,4narchy#NA1,BLUE,BRONZE,2,SUPPORT,518,33.33,False,Pututu#NA123,RED,SILVER,4,TOP,799,38.24,False,muccimykey#NA1,RED,BRONZE,3,JUNGLE,104,0,True,Love#5683,RED,BRONZE,3,MID,101,54.35,False,Azrakel#9564,RED,BRONZE,2,ADC,222,57.14,False,Matt Stinker#19987,RED,BRONZE,2,SUPPORT,412,0,False
CIwPbX19FDdo3r47NA_32EeDoMQPeNClVRn23cIbNuA=,14.22.635.4945,False,Bjorddd#Val,BLUE,BRONZE,3,TOP,420,58.33,False,L c0c0#NA1,BLUE,BRONZE,1,JUNGLE,11,50.75,True,healingmesoftly#NA1,BLUE,BRONZE,1,MID,7,45.69,False,SwordOf1000Truth#NA1,BLUE,SILVER,3,ADC,74,61.54,False,slslslslslslslp#NA1,BLUE,BRONZE,4,SUPPORT,143,54.35,False,Corrupted Azir#SANDS,RED,SILVER,4,TOP,268,58.33,False,AddItToTheList22#NA1,RED,BRONZE,3,JUNGLE,106,42.86,False,Meat Rolled#NA1,RED,SILVER,4,MID,777,43.81,False,ObamabinGaming#3558,RED,SILVER,4,ADC,81,47.37,False,bullet97#NA1,RED,BRONZE,1,SUPPORT,44,57.5,False
CIwPbX19FDc7DSLZdqo_T3xJYTGlKfruEC3vDn1J5mk=,14.22.635.4945,False,TheRamz#T2P,BLUE,BRONZE,4,TOP,82,42.11,False,Dick Pickle#420,BLUE,BRONZE,3,JUNGLE,19,26.32,False,0liver Clozoff#NA1,BLUE,SILVER,4,MID,84,45.0,False,SwordOf1000Truth#NA1,BLUE,SILVER,3,ADC,74,61.54,False,slslslslslslslp#NA1,BLUE,BRONZE,4,SUPPORT,63,54.35,False,JosephDicke#NA1,RED,SILVER,4,TOP,122,83.33,True,AT1red0ne#SLEEP,RED,BRONZE,3,JUNGLE,60,45.92,True,HyPebeast260#8495,RED,BRONZE,2,MID,246,36.36,False,IPuntBabies#TKQ0,RED,BRONZE,2,ADC,67,42.86,False,ondatassince02#4581,RED,BRONZE,3,SUPPORT,53,50.0,False
CIwPbX19FDcp39i8SebJ_NqlTSqYmcfvkeo7KgskHkI=,14.22.635.4945,False,Jisiras#NA1,BLUE,BRONZE,1,TOP,23,56.25,True,SpeedwaGONs Hat#9581,BLUE,SILVER,4,JUNGLE,141,51.85,False,Tynado#NA1,BLUE,BRONZE,1,MID,90,50.0,False,SwordOf1000Truth#NA1,BLUE,SILVER,2,ADC,74,61.54,False,slslslslslslslp#NA1,BLUE,BRONZE,4,SUPPORT,143,54.35,False,TH3Silenc3#NA1,RED,SILVER,4,TOP,799,42.22,False,Lunarshiny#NA1,RED,BRONZE,2,JUNGLE,56,49.02,False,Your Girls Duo#daddy,RED,BRONZE,2,MID,103,46.88,False,MyBairyHalls#420,RED,SILVER,4,ADC,51,46.67,False,CashMoney#3648,RED,BRONZE,1,SUPPORT,63,55.26,False
CIwPbX19FDe-Y0_XO1Ls3idm50RwYZfROUmifmIgTFI=,14.22.635.4945,False,SirSlapps#SLAPP,BLUE,SILVER,3,TOP,901,69.09,False,IceStorm67#NA1,BLUE,BRONZE,4,JUNGLE,56,57.14,False,Very Drunk#NA1,BLUE,BRONZE,1,MID,1,43.24,False,SwordOf1000Truth#NA1,BLUE,SILVER,2,ADC,74,61.54,False,slslslslslslslp#NA1,BLUE,BRONZE,4,SUPPORT,143,54.35,False,Him Horton#1841,RED,SILVER,2,TOP,86,50.0,False,Persi Vil#NA1,RED,SILVER,4,JUNGLE,131,54.2,False,Hussein#MJ4L,RED,BRONZE,3,MID,517,49.06,False,BaronBigBad#NA1,RED,SILVER,4,ADC,81,55.56,False,Contagion Engine#NA1,RED,BRONZE,2,SUPPORT,9,51.22,True
CIwPbX19FDfBKRI0jx5XbDj2mzzxc8GczmSsb5v_w_I=,14.22.635.4945,True,qrtgtf#NA1,BLUE,BRONZE,1,TOP,41,43.33,False,Peng57821#LOL,BLUE,BRONZE,2,JUNGLE,234,50.88,False,sana#0420,BLUE,SILVER,3,MID,84,47.78,False,SwordOf1000Truth#NA1,BLUE,SILVER,3,ADC,74,61.54,False,slslslslslslslp#NA1,BLUE,BRONZE,4,SUPPORT,143,54.35,False,Spank#Spvnk,RED,BRONZE,2,TOP,50,60.0,False,Overactive#NA1,RED,UNRANKED,0,JUNGLE,122,57.14,False,Aierhua#AierH,RED,SILVER,2,MID,45,58.42,True,Ayesidamushi#NA1,RED,SILVER,4,ADC,21,50.0,False,smallluoli#NA1,RED,IRON,1,SUPPORT,3,40.91,False
CIwPbX19FDflGmLJtHtLNO3WduUlRRE_M0rsjFEDRPk=,14.22.635.4945,True,kewlnamee#NA1,BLUE,SILVER,4,TOP,887,45.28,True,ArtisanDodger#NA1,BLUE,SILVER,4,JUNGLE,5,50.0,False,peganpriest#NA1,BLUE,SILVER,4,MID,245,49.58,False,SwordOf1000Truth#NA1,BLUE,SILVER,2,ADC,74,61.54,False,slslslslslslslp#NA1,BLUE,BRONZE,3,SUPPORT,143,54.35,False,thugger#4176,RED,SILVER,4,TOP,19,52.67,True,MickBard#NA1,RED,BRONZE,1,JUNGLE,876,48.39,False,Raphatomicsmurf#NA1,RED,BRONZE,1,MID,901,49.3,False,OceanicBear#NA1,RED,BRONZE,1,ADC,51,52.54,False,9ravestone#NA1,RED,BRONZE,1,SUPPORT,111,42.35,False
CIwPbX19FDe0cXyn27ufjU4dohbxlZaiFKEQtPJ9Iw8=,14.22.635.4945,True,thugger#4176,BLUE,SILVER,4,TOP,19,52.67,True,MickBard#NA1,BLUE,BRONZE,1,JUNGLE,876,48.39,False,Raphatomicsmurf#NA1,BLUE,BRONZE,1,MID,901,49.3,False,OceanicBear#NA1,BLUE,BRONZE,1,ADC,51,52.54,False,ElJefe479#3624,BLUE,BRONZE,2,SUPPORT,25,40.0,False,Roden#ODIN,RED,SILVER,4,TOP,777,42.97,False,Worwsamat#NA1,RED,UNRANKED,0,JUNGLE,62,22.73,False,Yasuo#Moosn,RED,BRONZE,1,MID,157,40.0,False,SwordOf1000Truth#NA1,RED,SILVER,2,ADC,74,61.54,False,slslslslslslslp#NA1,RED,BRONZE,3,SUPPORT,143,54.35,False
CIwPbX19FDe5_D8A2KnOFqBA84LKKlpvoZ-KAsa6Nes=,14.21.630.3012,True,BloodPop#NA1,BLUE,SILVER,4,TOP,83,47.62,False,Tobio#Hina,BLUE,IRON,1,JUNGLE,113,60.0,False,JMØØ#2DOT,BLUE,BRONZE,1,MID,103,53.7,False,yG Arctic#7478,BLUE,BRONZE,2,ADC,145,49.28,False,Arkto#NK1,BLUE,BRONZE,1,SUPPORT,235,50.54,False,Saddboy#NA1,RED,BRONZE,3,TOP,75,44.07,False,BuzzXBS#137,RED,SILVER,4,JUNGLE,223,52.11,True,Happykillingaaa#NA1,RED,BRONZE,3,MID,105,43.33,False,ATG Ominous#NA2,RED,BRONZE,2,ADC,119,49.7,False,TheGuyWhoSaysMeh#NA1,RED,BRONZE,3,SUPPORT,111,40.0,False
CIwPbX19FDeAX3vrSIhYSmWeWC-2uOel9r7dU3qjJMI=,14.21.630.3012,False,BloodPop#NA1,BLUE,SILVER,4,TOP,82,47.62,False,gknight7#NA1,BLUE,BRONZE,4,JUNGLE,17,52.69,True,manSlay3r312#NA1,BLUE,SILVER,1,MID,910,41.94,False,Tobio#Hina,BLUE,IRON,1,ADC,429,60.0,False,mommys kitten#awda,BLUE,SILVER,4,SUPPORT,235,48.77,True,Asura#Z880,RED,BRONZE,2,TOP,80,0,False,SUESHI#MACHI,RED,BRONZE,3,JUNGLE,11,64.29,False,Bumblebear11#aha,RED,SILVER,3,MID,103,50.75,False,Maddy#2001,RED,SILVER,4,ADC,202,49.15,False,Selioda#NA1,RED,UNRANKED,0,SUPPORT,223,0,False
CIwPbX19FDdjoHdbnU1IqCAx45PdL9A1x1N4sLN_R_A=,14.21.630.3012,False,kata#455,BLUE,SILVER,4,TOP,86,45.0,False,NonIratePirate#NA1,BLUE,BRONZE,1,JUNGLE,102,48.57,False,ChristPrice#NA1,BLUE,BRONZE,1,MID,90,56.9,False,The Virtuo5o#NA1,BLUE,BRONZE,1,ADC,21,47.06,False,imcxx#NA1,BLUE,BRONZE,3,SUPPORT,63,42.31,False,BloodPop#NA1,RED,SILVER,4,TOP,36,47.62,False,FE Homage#NA1,RED,BRONZE,3,JUNGLE,59,57.14,False,WhoMyYou#NA1,RED,SILVER,3,MID,131,51.28,False,Tobio#Hina,RED,IRON,1,ADC,22,60.0,False,FE Littlepip#NA1,RED,BRONZE,3,SUPPORT,267,62.5,False
CIwPbX19FDcLaIXKuz5FFnryBsYA3PVE2cgzg3txkWs=,14.21.630.3012,True,GodofMelons#9081,BLUE,BRONZE,1,TOP,875,47.54,False,awooooooooooooga#awoga,BLUE,BRONZE,1,JUNGLE,233,52.94,False,Xiaotian#NA9,BLUE,UNRANKED,0,MID,777,70.0,False,F1ZZ 0N UR FAC3#7113,BLUE,BRONZE,2,ADC,67,40.48,False,Shy Simp#NA1,BLUE,BRONZE,3,SUPPORT,267,28.57,False,BloodPop#NA1,RED,SILVER,4,TOP,82,47.62,False,IG Influencer#NA1,RED,SILVER,4,JUNGLE,9,49.46,False,Tobio#Hina,RED,IRON,1,MID,517,60.0,False,Hypę#NA1,RED,UNRANKED,0,ADC,145,33.33,False,Veles#God,RED,UNRANKED,0,SUPPORT,24,33.33,False
CIwPbX19FDfHmxOw4dnTf_9Iqbjlz0eZatMt1_mq1i8=,14.21.630.3012,False,BloodPop#NA1,BLUE,SILVER,4,TOP,82,47.62,False,freshlyb0y#NA1,BLUE,BRONZE,2,JUNGLE,56,61.43,False,Tobio#Hina,BLUE,IRON,1,MID,517,60.0,False,pringusdingus#123,BLUE,BRONZE,1,ADC,523,46.38,False,Julie Tequila#NA1,BLUE,BRONZE,2,SUPPORT,37,42.86,False,RagingChicken#NA69,RED,UNRANKED,0,TOP,17,39.13,False,AnosVoldigoad096#BTC,RED,UNRANKED,0,JUNGLE,234,66.67,False,00WingZero#NA1,RED,BRONZE,1,MID,777,46.46,False,PineapplePie#1017,RED,SILVER,4,ADC,81,73.33,False,BOMBS HAVE GLUE#NA1,RED,BRONZE,4,SUPPORT,25,85.0,False
CIwPbX19FDeFRdX4Op7fx3bYuE5Tvnyra4WRXvuo20s=,14.21.630.3012,True,GoldenExp#NA1,BLUE,BRONZE,1,TOP,86,54.44,False,BloodPop#NA1,BLUE,SILVER,4,JUNGLE,56,47.62,False,Tobio#Hina,BLUE,IRON,1,MID,238,60.0,False,EzRealEasyZ#NA1,BLUE,BRONZE,3,ADC,202,52.83,False,girthusmaximus55#1984,BLUE,BRONZE,2,SUPPORT,26,50.0,False,SkyPlank#NA1,RED,UNRANKED,0,TOP,106,14.29,False,wks#NA1,RED,BRONZE,2,JUNGLE,32,51.85,False,Maggie Lindemann#PRNIA,RED,BRONZE,1,MID,127,20.0,False,Waynetrain24#NA1,RED,UNRANKED,0,ADC,360,27.27,False,Mort#ahhh,RED,SILVER,4,SUPPORT,201,22.22,False
CIwPbX19FDfnYX4Y_pgtHk4cVVolXn6sodRF84ArAXs=,14.21.630.3012,False,BloodPop#NA1,BLUE,SILVER,4,TOP,82,47.62,False,TF YiangZhi#THICC,BLUE,BRONZE,4,JUNGLE,5,51.22,True,bufuu#d1e,BLUE,UNRANKED,0,MID,55,57.89,False,Tobio#Hina,BLUE,IRON,1,ADC,81,60.0,False,SamirasBlade#NAH,BLUE,BRONZE,2,SUPPORT,555,60.0,False,blackacid#8520,RED,UNRANKED,0,TOP,17,0,False,fulldamagehorsey#NA1,RED,UNRANKED,0,JUNGLE,234,0,False,sicko63#NA1,RED,BRONZE,1,MID,13,63.33,True,PrimeEiko#NA1,RED,SILVER,3,ADC,498,41.18,False,Bomb NewJeans#NAE,RED,BRONZE,4,SUPPORT,497,45.16,False
CIwPbX19FDfCwTjQquifHqh9N5G9sYEnRDJscL5b9gI=,14.21.630.3012,True,BloodPop#NA1,BLUE,SILVER,4,TOP,82,47.62,False,SnapChatDicPic#NA1,BLUE,BRONZE,3,JUNGLE,48,52.27,False,Tobio#Hina,BLUE,IRON,1,MID,517,60.0,False,Beletald#NA1,BLUE,IRON,1,ADC,202,60.0,False,Coryigon#NA1,BLUE,BRONZE,3,SUPPORT,350,51.52,False,CatInTheHat#DRZUS,RED,UNRANKED,0,TOP,92,29.41,False,notprtrained#human,RED,IRON,1,JUNGLE,234,49.67,False,authenticdomina#NA1,RED,UNRANKED,0,MID,61,60.0,False,iLrMarshall#NA1,RED,BRONZE,2,ADC,498,50.0,False,mandysauce#NA1,RED,BRONZE,3,SUPPORT,37,44.32,True
