Urgot,TOP,Good / A,60.64,-2.63,50.06%,92.04%,2.71%,1.42%,1.79,14.1,Iron
Varus,ADC,Good / A,55.73,-1.95,48.31%,91.06%,7.86%,2.25%,2.05,14.1,Iron
Vayne,ADC,Good / A,54.44,-8.18,47.98%,83.78%,9.40%,10.17%,1.85,14.1,Iron
Vayne,TOP,Weak / C,38.22,+3.56,46.89%,13.89%,1.44%,10.17%,1.49,14.1,Iron
Veigar,MID,Strong / S,63.15,-15.68,49.18%,79.44%,7.48%,5.81%,1.93,14.1,Iron
Vel'Koz,SUPPORT,Fair / B,49.64,+1.13,49.20%,72.83%,2.35%,0.72%,2.02,14.1,Iron
Vel'Koz,MID,Fair / B,41.78,+1.37,47.75%,23.54%,0.84%,0.72%,2.18,14.1,Iron
Vex,MID,Fair / B,49.88,-13.34,48.07%,92.77%,4.26%,4.11%,2.04,14.1,Iron
Vi,JUNGLE,Strong / S,68.79,+8.47,50.77%,96.14%,4.59%,1.15%,2.08,14.1,Iron
Viego,JUNGLE,Strong / S,65.11,+7.25,48.81%,96.22%,7.98%,2.67%,1.92,14.1,Iron
Viktor,MID,Good / A,52.13,-0.04,49.20%,93.49%,2.09%,0.87%,2.08,14.1,Iron
Vladimir,MID,Good / A,57.73,+10.47,49.48%,82.21%,3.62%,4.55%,2.07,14.1,Iron
Vladimir,TOP,Weak / C,32.42,-5.66,45.39%,15.43%,0.72%,4.55%,1.79,14.1,Iron
Volibear,TOP,Weak / C,36.60,-20.09,45.80%,70.97%,3.71%,1.79%,1.40,14.1,Iron
Volibear,JUNGLE,Weak / C,35.90,-14.28,47.21%,24.23%,1.14%,1.79%,1.77,14.1,Iron
Warwick,JUNGLE,Strong / S,71.08,+1.91,49.32%,86.52%,8.87%,8.78%,1.85,14.1,Iron
Warwick,TOP,Fair / B,45.86,-4.17,47.89%,12.45%,1.44%,8.78%,1.70,14.1,Iron
Wukong,JUNGLE,Good / A,52.82,+14.20,49.34%,74.46%,1.49%,0.40%,2.10,14.1,Iron
Wukong,TOP,Weak / C,31.11,+3.63,45.35%,19.22%,0.45%,0.40%,1.76,14.1,Iron
Xayah,ADC,Fair / B,41.62,+3.44,47.07%,98.25%,4.57%,1.30%,1.92,14.1,Iron
Xerath,MID,Strong / S,67.58,-10.99,50.19%,34.65%,2.51%,9.34%,2.56,14.1,Iron
Xerath,SUPPORT,Good / A,54.15,-14.58,48.77%,62.50%,4.51%,9.34%,2.29,14.1,Iron
Xin Zhao,JUNGLE,Strong / S,67.27,+24.79,50.19%,91.44%,5.55%,1.80%,2.00,14.1,Iron
Yasuo,MID,God / S+,78.46,-11.56,48.84%,65.11%,13.18%,25.73%,1.61,14.1,Iron
Yasuo,ADC,Good / A,51.28,-2.12,49.32%,15.96%,3.29%,25.73%,1.72,14.1,Iron
Yasuo,TOP,Fair / B,43.58,+15.59,46.89%,17.11%,3.37%,25.73%,1.37,14.1,Iron
Yone,MID,Strong / S,67.18,-14.76,49.01%,55.72%,9.83%,17.67%,1.67,14.1,Iron
Yone,TOP,Good / A,56.19,-10.42,47.15%,39.69%,7.29%,17.67%,1.46,14.1,Iron
Yorick,TOP,Strong / S,65.41,-2.24,51.03%,87.62%,3.86%,5.35%,1.53,14.1,Iron
